id,parent_id/id,name
dgcp_product_category_201414,dgcp_product_category_2014,Accesorios de producción de barrenas hacia abajo
dgcp_product_category_201415,dgcp_product_category_2014,Bombas de barrenas hacia abajo
dgcp_product_category_201416,dgcp_product_category_2014,Bombas de exportación
dgcp_product_category_201417,dgcp_product_category_2014,Plataformas de almacenaje y producción a poca distancia de la costa
dgcp_product_category_201418,dgcp_product_category_2014,Contadores para medir el flujo de producción del pozo
dgcp_product_category_201419,dgcp_product_category_2014,Equipo de tratamiento de gas
dgcp_product_category_201420,dgcp_product_category_2014,Regeneradores de glicol
dgcp_product_category_201421,dgcp_product_category_2014,Tratadores de calentadores
dgcp_product_category_201422,dgcp_product_category_2014,Calentadores de línea
dgcp_product_category_201423,dgcp_product_category_2014,Deslizaderos de inyección de producción
dgcp_product_category_201424,dgcp_product_category_2014,Equipo para el lecho del océano
dgcp_product_category_201425,dgcp_product_category_2014,Equipo para tratar agua producida
dgcp_product_category_201426,dgcp_product_category_2014,Instrumentación del sistema de control de producción
dgcp_product_category_201427,dgcp_product_category_2014,Unidades de bombear
dgcp_product_category_201428,dgcp_product_category_2014,Separadores de producción
dgcp_product_category_201429,dgcp_product_category_2014,Tanques y recipientes almacenadores
dgcp_product_category_201430,dgcp_product_category_2014,Vástagos de succión
dgcp_product_category_211015,dgcp_product_category_2110,Maquinaria agrícola para preparación del suelo
dgcp_product_category_211016,dgcp_product_category_2110,Maquinaria agrícola para siembra y semillación
dgcp_product_category_211017,dgcp_product_category_2110,Maquinaria agrícola para cosechar
dgcp_product_category_211018,dgcp_product_category_2110,Aparatos esparcidores o aspersores para agricultura
dgcp_product_category_211019,dgcp_product_category_2110,Equipo para aves de corral y ganado
dgcp_product_category_211020,dgcp_product_category_2110,"Maquinaria agrícola para limpieza, selección o clasificación"
dgcp_product_category_211021,dgcp_product_category_2110,Maquinaria y equipo para transformación agrícola
dgcp_product_category_211022,dgcp_product_category_2110,Maquinaria y equipo para silvicultura
dgcp_product_category_211023,dgcp_product_category_2110,Equipo para invernadero
dgcp_product_category_211024,dgcp_product_category_2110,Equipo para insectos
dgcp_product_category_211115,dgcp_product_category_2111,Equipo de pesca comercial
dgcp_product_category_211116,dgcp_product_category_2111,Equipo para acuicultura
dgcp_product_category_221015,dgcp_product_category_2210,Maquinaria para trabajo de desmonte
dgcp_product_category_221016,dgcp_product_category_2210,Equipo de pavimentación
dgcp_product_category_221017,dgcp_product_category_2210,Componentes de equipo pesado
dgcp_product_category_221018,dgcp_product_category_2210,Grúas de elevación
dgcp_product_category_221019,dgcp_product_category_2210,Maquinaria y accesorios de construcción de edificios
dgcp_product_category_221020,dgcp_product_category_2210,Maquinaria y accesorios de construcción de edificios
dgcp_product_category_231015,dgcp_product_category_2310,"Maquinaria para trabajar madera, piedra, cerámica y similares"
dgcp_product_category_231115,dgcp_product_category_2311,Maquinaria y equipo para destilado y transformación de petróleo
dgcp_product_category_231116,dgcp_product_category_2311,Maquinaria de hidrotratamiento
dgcp_product_category_231215,dgcp_product_category_2312,Maquinaria y accesorios para transformados textiles
dgcp_product_category_231216,dgcp_product_category_2312,"Maquinaria, equipo y accesorios para trabajo textil"
dgcp_product_category_231315,dgcp_product_category_2313,"Equipo y suministros de trituración, lijado y pulido"
dgcp_product_category_231316,dgcp_product_category_2313,Equipo y accesorios de facetaje
dgcp_product_category_231317,dgcp_product_category_2313,Equipo del cabbing
dgcp_product_category_231416,dgcp_product_category_2314,Maquinaria y accesorios para el preparado del cuero
dgcp_product_category_231417,dgcp_product_category_2314,Maquinaria y accesorios para trabajar y reparar cuero
dgcp_product_category_231515,dgcp_product_category_2315,"Maquinaria, equipo y suministros para la elaboración de caucho y plástico"
dgcp_product_category_231516,dgcp_product_category_2315,"Maquinaria, equipo y suministros para la industria del cemento, cerámica y vidrio"
dgcp_product_category_231517,dgcp_product_category_2315,"Maquinaria, equipo y suministros de la industria óptica"
dgcp_product_category_231518,dgcp_product_category_2315,"Maquinaria, equipo y suministros de la industria farmacéutica"
dgcp_product_category_231519,dgcp_product_category_2315,"Maquinaria, equipo y suministros para la elaboración de papel"
dgcp_product_category_231520,dgcp_product_category_2315,Manejo del Web y maquinaria de control y equipo y suministros
dgcp_product_category_231521,dgcp_product_category_2315,Maquinaria y equipo de separación
dgcp_product_category_231522,dgcp_product_category_2315,Maquinaria y equipo de separación
dgcp_product_category_231529,dgcp_product_category_2315,Maquinaria de Envasar
dgcp_product_category_231530,dgcp_product_category_2315,"Dispositivos y sistemas de guía, posicionamiento y sujeción"
dgcp_product_category_231531,dgcp_product_category_2315,Componentes y accesorios de maquinaria industrial
dgcp_product_category_231532,dgcp_product_category_2315,Robótica
dgcp_product_category_231533,dgcp_product_category_2315,Herramientas de corte
dgcp_product_category_231534,dgcp_product_category_2315,Ensambladoras
dgcp_product_category_231535,dgcp_product_category_2315,Sistemas de pintura
dgcp_product_category_231615,dgcp_product_category_2316,Máquinas y equipo de fundición
dgcp_product_category_231616,dgcp_product_category_2316,Suministros de fundición
dgcp_product_category_231715,dgcp_product_category_2317,Maquinaria y suministros para soldadura directa o indirecta
dgcp_product_category_231716,dgcp_product_category_2317,Máquinas-herramientas
dgcp_product_category_231717,dgcp_product_category_2317,Maquinaria de pliegue y modelado de metales
dgcp_product_category_231718,dgcp_product_category_2317,Moldes para fabricación de metal
dgcp_product_category_231719,dgcp_product_category_2317,Accesorios especiales de útiles
dgcp_product_category_231720,dgcp_product_category_2317,Accesorios de maquinaria para labrar metal
dgcp_product_category_231815,dgcp_product_category_2318,Maquinaria para la elaboración de alimentos
dgcp_product_category_231816,dgcp_product_category_2318,Maquinaria para corte de alimentos
dgcp_product_category_231817,dgcp_product_category_2318,Maquinaria para cocinar o ahumar alimentos
dgcp_product_category_231818,dgcp_product_category_2318,Maquinaria industrial para elaboración de bebidas
dgcp_product_category_231910,dgcp_product_category_2319,Mezcladores por tandas
dgcp_product_category_231911,dgcp_product_category_2319,Mezcladores continuos
dgcp_product_category_231912,dgcp_product_category_2319,Piezas de mezcladora y accesorios
dgcp_product_category_232010,dgcp_product_category_2320,Sistemas de contacto líquido gas
dgcp_product_category_232011,dgcp_product_category_2320,Absorción e intercambio de iones
dgcp_product_category_232012,dgcp_product_category_2320,Equipo de secado industrial
dgcp_product_category_232110,dgcp_product_category_2321,Maquinaria de ensamblaje electrónico y equipo de soporte
dgcp_product_category_232111,dgcp_product_category_2321,Maquinaria de procesamiento y fabricación electrónica
dgcp_product_category_232210,dgcp_product_category_2322,Equipo y maquinaria del departamento de recepción
dgcp_product_category_232211,dgcp_product_category_2322,Equipo y maquinaria del departamento de matanza y desplumamiento
dgcp_product_category_232212,dgcp_product_category_2322,Equipo y maquinaria del departamento de eviscerado
dgcp_product_category_232310,dgcp_product_category_2323,Descortezadoras y accesorios
dgcp_product_category_232311,dgcp_product_category_2323,Sierras de cinta y accesorios
dgcp_product_category_232312,dgcp_product_category_2323,Sierras circulares y accesorios
dgcp_product_category_232313,dgcp_product_category_2323,Canteadoras
dgcp_product_category_232314,dgcp_product_category_2323,Sierras de recorte y accesorios
dgcp_product_category_232315,dgcp_product_category_2323,Clasificadoras de maderos y accesorios
dgcp_product_category_232316,dgcp_product_category_2323,Apiladoras de maderos y accesorios
dgcp_product_category_232317,dgcp_product_category_2323,Secaderos de madera y equipo y accesorios
dgcp_product_category_232318,dgcp_product_category_2323,Troceadoras de madera y accesorios
dgcp_product_category_232319,dgcp_product_category_2323,Cepilladoras y accesorios
dgcp_product_category_232320,dgcp_product_category_2323,Terminadoras de madera y accesorios
dgcp_product_category_232321,dgcp_product_category_2323,Sierras retestadoras y accesorios
dgcp_product_category_232322,dgcp_product_category_2323,Empalmadoras por entalladura múltiple y accesorios
dgcp_product_category_241015,dgcp_product_category_2410,Camiones industriales
dgcp_product_category_241016,dgcp_product_category_2410,Equipo de elevación y accesorios
dgcp_product_category_241017,dgcp_product_category_2410,Transportadores y accesorios
dgcp_product_category_241018,dgcp_product_category_2410,Equipo para muelles
dgcp_product_category_241019,dgcp_product_category_2410,Equipo para manejo de bidones
dgcp_product_category_241020,dgcp_product_category_2410,Disposición en estantes y almacenamiento
dgcp_product_category_241021,dgcp_product_category_2410,Equipo y suministros para almacenaje
dgcp_product_category_241022,dgcp_product_category_2410,Herramientas para envasado
dgcp_product_category_241115,dgcp_product_category_2411,Bolsas
dgcp_product_category_241118,dgcp_product_category_2411,Tanques y cilindros y sus accesorios
dgcp_product_category_241120,dgcp_product_category_2411,Arcones y cestas
dgcp_product_category_241121,dgcp_product_category_2411,"Toneles, cubas y bidones"
dgcp_product_category_241122,dgcp_product_category_2411,Latas y cubos
dgcp_product_category_241124,dgcp_product_category_2411,"Cofres, armarios y baúles de almacenaje"
dgcp_product_category_241125,dgcp_product_category_2411,Cartón ondulado y otros materiales para distribución
dgcp_product_category_241126,dgcp_product_category_2411,contenedores para líquidos
dgcp_product_category_241215,dgcp_product_category_2412,"Cajas, bolsas y sacos para empaquetado"
dgcp_product_category_241218,dgcp_product_category_2412,Latas para envasado
dgcp_product_category_241220,dgcp_product_category_2412,Botellas
dgcp_product_category_241315,dgcp_product_category_2413,Refrigeradores industriales
dgcp_product_category_241316,dgcp_product_category_2413,Congeladores industriales
dgcp_product_category_241319,dgcp_product_category_2413,Máquinas de hacer el hielo
dgcp_product_category_241415,dgcp_product_category_2414,Suministros para seguridad y protección
dgcp_product_category_241416,dgcp_product_category_2414,Suministros de acolchados
dgcp_product_category_241417,dgcp_product_category_2414,Tubos y núcleos de embalaje y etiquetas y accesorios
dgcp_product_category_251015,dgcp_product_category_2510,Turismos
dgcp_product_category_251016,dgcp_product_category_2510,Vehículos de transporte de productos y materiales
dgcp_product_category_251017,dgcp_product_category_2510,Vehículos de protección y salvamento
dgcp_product_category_251018,dgcp_product_category_2510,Bicicletas de motor
dgcp_product_category_251019,dgcp_product_category_2510,Vehículos especializados o de recreo
dgcp_product_category_251020,dgcp_product_category_2510,Vehículos de guerra
dgcp_product_category_251021,dgcp_product_category_2510,Camiones tractores
dgcp_product_category_251115,dgcp_product_category_2511,Embarcaciones marítimas comerciales
dgcp_product_category_251116,dgcp_product_category_2511,Embarcaciones de seguridad y salvamento
dgcp_product_category_251117,dgcp_product_category_2511,Embarcaciones militares
dgcp_product_category_251118,dgcp_product_category_2511,Embarcaciones de recreo
dgcp_product_category_251119,dgcp_product_category_2511,Sistemas y premontajes de embarcaciones marítimas
dgcp_product_category_251215,dgcp_product_category_2512,Locomotoras y vagonetas eléctricas
dgcp_product_category_251216,dgcp_product_category_2512,Vagones de ferrocarril y tranvía
dgcp_product_category_251217,dgcp_product_category_2512,Equipo y sistemas de apoyo ferroviario
dgcp_product_category_251315,dgcp_product_category_2513,Aeronave de alas fijas motorizada
dgcp_product_category_251316,dgcp_product_category_2513,Aeronave de alas giratorias civil y comercial
dgcp_product_category_251317,dgcp_product_category_2513,Aeronave de ala fija militar
dgcp_product_category_251318,dgcp_product_category_2513,Avión especial
dgcp_product_category_251319,dgcp_product_category_2513,Avión militar de alas rotatorias
dgcp_product_category_251320,dgcp_product_category_2513,Avión de recreo
dgcp_product_category_251515,dgcp_product_category_2515,Naves espaciales
dgcp_product_category_251517,dgcp_product_category_2515,Satélites
dgcp_product_category_251615,dgcp_product_category_2516,Vehículos a pedal
dgcp_product_category_251715,dgcp_product_category_2517,Limpiaparabrisas
dgcp_product_category_251716,dgcp_product_category_2517,Sistemas de descarchado y antiniebla
dgcp_product_category_251717,dgcp_product_category_2517,Sistemas de frenado y componentes
dgcp_product_category_251719,dgcp_product_category_2517,Ruedas y acabados
dgcp_product_category_251720,dgcp_product_category_2517,Componentes de sistema de suspensión
dgcp_product_category_251721,dgcp_product_category_2517,Componentes y sistemas de seguridad de vehículo
dgcp_product_category_251722,dgcp_product_category_2517,Puertas para vehículos
dgcp_product_category_251723,dgcp_product_category_2517,Ventanas y parabrisas para vehículos
dgcp_product_category_251724,dgcp_product_category_2517,Depósitos y sistemas de combustible
dgcp_product_category_251725,dgcp_product_category_2517,Neumáticos y cámaras de neumáticos
dgcp_product_category_251726,dgcp_product_category_2517,Acabados y revestimientos exterior para vehículos
dgcp_product_category_251727,dgcp_product_category_2517,Sistemas de control medioambiental
dgcp_product_category_251728,dgcp_product_category_2517,Sistemas y componentes hidráulicos
dgcp_product_category_251729,dgcp_product_category_2517,Iluminación exterior para vehículos
dgcp_product_category_251730,dgcp_product_category_2517,Iluminación interior para vehículos
dgcp_product_category_251731,dgcp_product_category_2517,Sistemas y componentes de localización y navegación
dgcp_product_category_251733,dgcp_product_category_2517,Sistemas de control principal
dgcp_product_category_251737,dgcp_product_category_2517,Controles de emisión y de escape
dgcp_product_category_251738,dgcp_product_category_2517,Sistemas de tren de transmisión
dgcp_product_category_251739,dgcp_product_category_2517,Componentes eléctricos
dgcp_product_category_251740,dgcp_product_category_2517,Sistema de refrigerar de motor
dgcp_product_category_251741,dgcp_product_category_2517,Sistemas de tejado
dgcp_product_category_251742,dgcp_product_category_2517,Sistema de dirección
dgcp_product_category_251743,dgcp_product_category_2517,Sistemas de escape de vehículos
dgcp_product_category_251744,dgcp_product_category_2517,Sistemas del interior de vehículos
dgcp_product_category_251745,dgcp_product_category_2517,Sistemas de seguridad y seguridad del vehículo
dgcp_product_category_251746,dgcp_product_category_2517,Sistemas de asientos del vehículo
dgcp_product_category_251747,dgcp_product_category_2517,Componentes de ciclo no motorizado o accesorios
dgcp_product_category_251816,dgcp_product_category_2518,Chasis para automoción
dgcp_product_category_251817,dgcp_product_category_2518,Remolques para productos y materiales
dgcp_product_category_251915,dgcp_product_category_2519,Sistemas y equipo de apoyo para transporte aéreo
dgcp_product_category_251916,dgcp_product_category_2519,Equipo y sistemas de apoyo para transporte espacial
dgcp_product_category_251917,dgcp_product_category_2519,Equipo para el mantenimiento de vehículo
dgcp_product_category_252015,dgcp_product_category_2520,Fuselaje y componentes de avión
dgcp_product_category_252016,dgcp_product_category_2520,Sistemas de situación y navegación aeroespacial y componentes
dgcp_product_category_252017,dgcp_product_category_2520,Sistemas relacionados a las comunicaciones de vuelo
dgcp_product_category_252018,dgcp_product_category_2520,Sistemas de control principal del avión
dgcp_product_category_252019,dgcp_product_category_2520,Sistemas de urgencia del avión
dgcp_product_category_252020,dgcp_product_category_2520,Sistemas de energía de avión
dgcp_product_category_252021,dgcp_product_category_2520,Instrumentación de vuelo
dgcp_product_category_252022,dgcp_product_category_2520,Sistemas del aterrizaje y de frenos del avion
dgcp_product_category_252023,dgcp_product_category_2520,Controles de pasajeros de avión
dgcp_product_category_252024,dgcp_product_category_2520,Sistemas y depósitos de combustible del avión
dgcp_product_category_252025,dgcp_product_category_2520,Equipo de avión
dgcp_product_category_252026,dgcp_product_category_2520,Sistemas y componentes del control ambiental del avión
dgcp_product_category_252027,dgcp_product_category_2520,Acumuladores del avión
dgcp_product_category_261015,dgcp_product_category_2610,Motores
dgcp_product_category_261016,dgcp_product_category_2610,Motores
dgcp_product_category_261017,dgcp_product_category_2610,Accesorios y componentes de motor
dgcp_product_category_261018,dgcp_product_category_2610,Componentes del motor o del generador
dgcp_product_category_261019,dgcp_product_category_2610,Combustión interna
dgcp_product_category_261115,dgcp_product_category_2611,Transmisión de energía cinética
dgcp_product_category_261116,dgcp_product_category_2611,Grupos electrógenos
dgcp_product_category_261117,dgcp_product_category_2611,"Baterías, pilas y accesorios"
dgcp_product_category_261118,dgcp_product_category_2611,Componentes de la transmisión
dgcp_product_category_261119,dgcp_product_category_2611,Embragues
dgcp_product_category_261120,dgcp_product_category_2611,Piezas y accesorios
dgcp_product_category_261121,dgcp_product_category_2611,Sistemas de frenado industriales
dgcp_product_category_261215,dgcp_product_category_2612,Alambre eléctrico
dgcp_product_category_261216,dgcp_product_category_2612,Cables eléctricos y accesorios
dgcp_product_category_261217,dgcp_product_category_2612,Cableado preformado
dgcp_product_category_261315,dgcp_product_category_2613,Centrales eléctricas
dgcp_product_category_261316,dgcp_product_category_2613,Equipo de blindaje o estructuras de tubo de escape
dgcp_product_category_261317,dgcp_product_category_2613,Equipo de detección o vigilancia de producción de energía
dgcp_product_category_261318,dgcp_product_category_2613,Equipo de control de producción de energía
dgcp_product_category_261416,dgcp_product_category_2614,Equipo para conjunto subcrítico
dgcp_product_category_261417,dgcp_product_category_2614,Equipo para dosimetría
dgcp_product_category_261418,dgcp_product_category_2614,Aparatos para recintos radiactivos
dgcp_product_category_261419,dgcp_product_category_2614,Instrumentos nucleónicos industriales
dgcp_product_category_261420,dgcp_product_category_2614,Equipo de irradiación
dgcp_product_category_261421,dgcp_product_category_2614,Equipos para reactores nucleares
dgcp_product_category_261422,dgcp_product_category_2614,Equipo para combustible nuclear
dgcp_product_category_261423,dgcp_product_category_2614,Equipos protectores contra la radiación
dgcp_product_category_261424,dgcp_product_category_2614,Equipo para residuos radiactivos
dgcp_product_category_271115,dgcp_product_category_2711,Herramientas de corte y estaje y punzones
dgcp_product_category_271116,dgcp_product_category_2711,Herramientas de perfilar
dgcp_product_category_271117,dgcp_product_category_2711,Llaves inglesas y guías
dgcp_product_category_271118,dgcp_product_category_2711,Herramientas de medida y bocetaje
dgcp_product_category_271119,dgcp_product_category_2711,Herramientas gruesas y de acabado
dgcp_product_category_271120,dgcp_product_category_2711,Herramientas de jardinería
dgcp_product_category_271121,dgcp_product_category_2711,Prensa para cañería
dgcp_product_category_271122,dgcp_product_category_2711,Herramientas de albañilería y hormigón
dgcp_product_category_271123,dgcp_product_category_2711,Herramientas de marcar
dgcp_product_category_271124,dgcp_product_category_2711,Herramientas de inserción y ajuste
dgcp_product_category_271125,dgcp_product_category_2711,Herramientas para apalancar y curvar
dgcp_product_category_271126,dgcp_product_category_2711,Herramientas para precintar
dgcp_product_category_271127,dgcp_product_category_2711,Herramientas mecánicas
dgcp_product_category_271128,dgcp_product_category_2711,Conexiones de herramientas
dgcp_product_category_271129,dgcp_product_category_2711,Herramientas medidoras
dgcp_product_category_271130,dgcp_product_category_2711,Cepillos
dgcp_product_category_271131,dgcp_product_category_2711,Herramientas de arrastre
dgcp_product_category_271132,dgcp_product_category_2711,Juegos de herramientas
dgcp_product_category_271215,dgcp_product_category_2712,Prensas hidráulicas
dgcp_product_category_271216,dgcp_product_category_2712,Pistones y cilindros hidráulicos
dgcp_product_category_271217,dgcp_product_category_2712,Accesorios de tubería y manga hidráulica
dgcp_product_category_271261,dgcp_product_category_2712,Herramientas hidráulicas
dgcp_product_category_271315,dgcp_product_category_2713,Herramientas neumáticas
dgcp_product_category_271316,dgcp_product_category_2713,Accesorios de aire y conectores
dgcp_product_category_271317,dgcp_product_category_2713,Cilindros neumáticos y componentes
dgcp_product_category_271410,dgcp_product_category_2714,Herramientas de carrocería
dgcp_product_category_271411,dgcp_product_category_2714,Herramientas de suspensión
dgcp_product_category_301015,dgcp_product_category_3010,Ángulos
dgcp_product_category_301016,dgcp_product_category_3010,Barras
dgcp_product_category_301017,dgcp_product_category_3010,Vigas
dgcp_product_category_301018,dgcp_product_category_3010,Conductos
dgcp_product_category_301019,dgcp_product_category_3010,Bobina
dgcp_product_category_301020,dgcp_product_category_3010,Hoja
dgcp_product_category_301022,dgcp_product_category_3010,Plancha
dgcp_product_category_301023,dgcp_product_category_3010,Perfiles
dgcp_product_category_301024,dgcp_product_category_3010,Varillas
dgcp_product_category_301025,dgcp_product_category_3010,Chapa
dgcp_product_category_301026,dgcp_product_category_3010,Banda
dgcp_product_category_301028,dgcp_product_category_3010,Pilotaje
dgcp_product_category_301029,dgcp_product_category_3010,Pilares
dgcp_product_category_301030,dgcp_product_category_3010,Sistema de ejes
dgcp_product_category_301031,dgcp_product_category_3010,Carriles
dgcp_product_category_301032,dgcp_product_category_3010,Enrejado
dgcp_product_category_301033,dgcp_product_category_3010,Palanquilla
dgcp_product_category_301034,dgcp_product_category_3010,Lingotes
dgcp_product_category_301035,dgcp_product_category_3010,Alma de panal
dgcp_product_category_301036,dgcp_product_category_3010,Productos estructurales
dgcp_product_category_301037,dgcp_product_category_3010,Trenza
dgcp_product_category_301115,dgcp_product_category_3011,Hormigón y morteros
dgcp_product_category_301116,dgcp_product_category_3011,Cemento y cal
dgcp_product_category_301117,dgcp_product_category_3011,Yesos
dgcp_product_category_301215,dgcp_product_category_3012,Derivados bituminosos
dgcp_product_category_301216,dgcp_product_category_3012,Asfaltos
dgcp_product_category_301315,dgcp_product_category_3013,Bloques
dgcp_product_category_301316,dgcp_product_category_3013,Ladrillos
dgcp_product_category_301317,dgcp_product_category_3013,Azulejos y baldosas
dgcp_product_category_301415,dgcp_product_category_3014,Aislamiento térmico
dgcp_product_category_301416,dgcp_product_category_3014,Aislamiento especial
dgcp_product_category_301515,dgcp_product_category_3015,Material para tejados y techos
dgcp_product_category_301516,dgcp_product_category_3015,Accesorios para tejados
dgcp_product_category_301517,dgcp_product_category_3015,Canalones de tejado y accesorios
dgcp_product_category_301518,dgcp_product_category_3015,Materiales para revestimiento de paredes y exterior
dgcp_product_category_301519,dgcp_product_category_3015,Materiales y productos para acabados
dgcp_product_category_301520,dgcp_product_category_3015,Cercado
dgcp_product_category_301521,dgcp_product_category_3015,Superficie
dgcp_product_category_301615,dgcp_product_category_3016,Materiales para acabados de paredes
dgcp_product_category_301616,dgcp_product_category_3016,Materiales para techos
dgcp_product_category_301617,dgcp_product_category_3016,Suelos
dgcp_product_category_301618,dgcp_product_category_3016,Chapistería
dgcp_product_category_301619,dgcp_product_category_3016,Moldeado y carpintería mecánica
dgcp_product_category_301715,dgcp_product_category_3017,Puertas
dgcp_product_category_301716,dgcp_product_category_3017,Ventanas
dgcp_product_category_301717,dgcp_product_category_3017,Productos de cristal
dgcp_product_category_301718,dgcp_product_category_3017,Claraboyas
dgcp_product_category_301719,dgcp_product_category_3017,Marcos de ventanas
dgcp_product_category_301720,dgcp_product_category_3017,Puertas
dgcp_product_category_301815,dgcp_product_category_3018,Loza sanitaria
dgcp_product_category_301915,dgcp_product_category_3019,Escaleras y andamios
dgcp_product_category_301916,dgcp_product_category_3019,Escaleras y accesorios de andamiaje
dgcp_product_category_302015,dgcp_product_category_3020,Estructuras agrícolas prefabricadas
dgcp_product_category_302016,dgcp_product_category_3020,Estructuras residenciales prefabricadas
dgcp_product_category_302017,dgcp_product_category_3020,Estructuras comerciales e industriales prefabricadas
dgcp_product_category_302018,dgcp_product_category_3020,Estructuras prefabricadas para ayudas de emergencia
dgcp_product_category_302019,dgcp_product_category_3020,Estructuras médicas prefabricadas
dgcp_product_category_302115,dgcp_product_category_3021,Conversión de potencia
dgcp_product_category_302116,dgcp_product_category_3021,Canalización y conductos
dgcp_product_category_302117,dgcp_product_category_3021,Cajas y accesorios eléctricos
dgcp_product_category_302118,dgcp_product_category_3021,"Lengüetas de conexión, conectadores y terminales"
dgcp_product_category_302119,dgcp_product_category_3021,"Interruptores, controles y relés"
dgcp_product_category_302120,dgcp_product_category_3021,Disyuntores y fusibles
dgcp_product_category_302121,dgcp_product_category_3021,Ferretería eléctrica y suministros
dgcp_product_category_302210,dgcp_product_category_3022,Estructuras comerciales y de ocio
dgcp_product_category_302220,dgcp_product_category_3022,Estructuras de transporte
dgcp_product_category_302221,dgcp_product_category_3022,Estructuras públicas
dgcp_product_category_302222,dgcp_product_category_3022,Estructuras de servicios
dgcp_product_category_302223,dgcp_product_category_3022,Estructuras de educación e investigación
dgcp_product_category_302224,dgcp_product_category_3022,Estructuras hospitalarias
dgcp_product_category_302225,dgcp_product_category_3022,Estructuras de alojamiento
dgcp_product_category_302226,dgcp_product_category_3022,Estructuras deportivas y sanitarias
dgcp_product_category_302227,dgcp_product_category_3022,Estructuras industriales
dgcp_product_category_302228,dgcp_product_category_3022,"Estructuras de agricultura, pesca y ganadería"
dgcp_product_category_302229,dgcp_product_category_3022,Estructuras de defensa
dgcp_product_category_302230,dgcp_product_category_3022,Estructuras religiosas
dgcp_product_category_311015,dgcp_product_category_3110,Piezas fundidas a presión
dgcp_product_category_311016,dgcp_product_category_3110,Moldeos en arena
dgcp_product_category_311017,dgcp_product_category_3110,Piezas fundidas en molde permanente
dgcp_product_category_311018,dgcp_product_category_3110,Piezas fundidas por moldeo en cáscara
dgcp_product_category_311019,dgcp_product_category_3110,Piezas fundidas a la cera perdida
dgcp_product_category_311020,dgcp_product_category_3110,Piezas de fundición centrífuga
dgcp_product_category_311021,dgcp_product_category_3110,Piezas fundidas en molde cerámico
dgcp_product_category_311022,dgcp_product_category_3110,Piezas fundidas en molde de grafito
dgcp_product_category_311023,dgcp_product_category_3110,Piezas fundidas en molde de yeso
dgcp_product_category_311024,dgcp_product_category_3110,Fundiciones en V
dgcp_product_category_311115,dgcp_product_category_3111,Extrusiones de perfiles
dgcp_product_category_311116,dgcp_product_category_3111,Extrusiones por percusión
dgcp_product_category_311117,dgcp_product_category_3111,Extrusiones en frío
dgcp_product_category_311210,dgcp_product_category_3112,Piezas fundidas mecanizadas de proceso v
dgcp_product_category_311211,dgcp_product_category_3112,Fundiciones a troquel mecanizadas
dgcp_product_category_311212,dgcp_product_category_3112,Fundiciones en arena mecanizadas
dgcp_product_category_311213,dgcp_product_category_3112,Fundiciones de molde permanente mecanizadas
dgcp_product_category_311214,dgcp_product_category_3112,Fundiciones de molde de yeso mecanizadas
dgcp_product_category_311215,dgcp_product_category_3112,Fundiciones de molde de concha
dgcp_product_category_311216,dgcp_product_category_3112,Piezas fundidas mecanizadas de inversión
dgcp_product_category_311217,dgcp_product_category_3112,Piezas fundidas centrífugas mecanizadas
dgcp_product_category_311218,dgcp_product_category_3112,Fundiciones labradas de molde de cerámica
dgcp_product_category_311219,dgcp_product_category_3112,Fundiciones labradas de molde de grafito
dgcp_product_category_311315,dgcp_product_category_3113,Forja con matriz abierta
dgcp_product_category_311316,dgcp_product_category_3113,Forja con matriz cerrada
dgcp_product_category_311317,dgcp_product_category_3113,Forjaduras en estampa de impresión
dgcp_product_category_311318,dgcp_product_category_3113,Piezas forjadas a martinete
dgcp_product_category_311319,dgcp_product_category_3113,Forjaduras anulares laminadas
dgcp_product_category_311320,dgcp_product_category_3113,Componentes de metal en polvo
dgcp_product_category_311415,dgcp_product_category_3114,Molduras por inyección
dgcp_product_category_311416,dgcp_product_category_3114,Molduras al vacío
dgcp_product_category_311417,dgcp_product_category_3114,Moldeados por inyección de aire
dgcp_product_category_311418,dgcp_product_category_3114,Moldeos por inyección y reacción (RIM)
dgcp_product_category_311515,dgcp_product_category_3115,Cuerdas
dgcp_product_category_311516,dgcp_product_category_3115,Cadenas
dgcp_product_category_311517,dgcp_product_category_3115,Cable mecánico
dgcp_product_category_311518,dgcp_product_category_3115,Alambre mecánico
dgcp_product_category_311519,dgcp_product_category_3115,Correas
dgcp_product_category_311520,dgcp_product_category_3115,Cable de seguridad
dgcp_product_category_311521,dgcp_product_category_3115,Alambre eléctrico
dgcp_product_category_311615,dgcp_product_category_3116,Tornillos
dgcp_product_category_311616,dgcp_product_category_3116,Pernos
dgcp_product_category_311617,dgcp_product_category_3116,Tuercas
dgcp_product_category_311618,dgcp_product_category_3116,Arandelas
dgcp_product_category_311619,dgcp_product_category_3116,Muelles
dgcp_product_category_311620,dgcp_product_category_3116,Clavos
dgcp_product_category_311621,dgcp_product_category_3116,Anclas
dgcp_product_category_311622,dgcp_product_category_3116,Remaches
dgcp_product_category_311623,dgcp_product_category_3116,Ferretería de montaje
dgcp_product_category_311624,dgcp_product_category_3116,Fijadores varios
dgcp_product_category_311625,dgcp_product_category_3116,Soportes y puntales
dgcp_product_category_311626,dgcp_product_category_3116,Ganchos
dgcp_product_category_311627,dgcp_product_category_3116,Roldanas pivotantes y Ruedas
dgcp_product_category_311628,dgcp_product_category_3116,Ferretería en general
dgcp_product_category_311629,dgcp_product_category_3116,Mordazas
